file,xcenter,ycenter,width,height,class
00022.jpg,0.49963235294117647,0.605625,0.01838235294117647,0.03125,3
00023.jpg,0.7617647058823529,0.414375,0.05588235294117647,0.09875,2
00023.jpg,0.06691176470588235,0.49625,0.0661764705882353,0.1175,4
00023.jpg,0.7172794117647059,0.579375,0.04485294117647059,0.07125,4
00024.jpg,0.09375,0.596875,0.022794117647058822,0.03625,7
00025.jpg,0.5525735294117647,0.550625,0.030147058823529412,0.04625,7
00025.jpg,0.5518382352941177,0.6,0.02426470588235294,0.0425,5
00026.jpg,0.3474264705882353,0.53875,0.028676470588235293,0.05,2
00027.jpg,0.7327205882352941,0.516875,0.04044117647058824,0.06875,2
00027.jpg,0.09522058823529411,0.503125,0.04044117647058824,0.06875,2
00028.jpg,0.5911764705882353,0.5325,0.04264705882352941,0.0675,4
00028.jpg,0.29705882352941176,0.60125,0.01911764705882353,0.0325,5
00029.jpg,0.8176470588235294,0.518125,0.030882352941176472,0.05375,6
00030.jpg,0.29926470588235293,0.655,0.01911764705882353,0.0325,5
00031.jpg,0.5790441176470589,0.561875,0.03602941176470588,0.05875,4
00031.jpg,0.45036764705882354,0.59,0.022794117647058822,0.04,7
00032.jpg,0.5091911764705882,0.57,0.021323529411764706,0.0325,7
00032.jpg,0.5095588235294117,0.60125,0.014705882352941176,0.03,5
00033.jpg,0.04044117647058824,0.6725,0.04852941176470588,0.0825,5
00034.jpg,0.6488970588235294,0.55625,0.02426470588235294,0.0375,4
00035.jpg,0.20808823529411766,0.618125,0.027941176470588237,0.04875,5
00035.jpg,0.5117647058823529,0.570625,0.026470588235294117,0.04375,7
00036.jpg,0.8444852941176471,0.510625,0.022794117647058822,0.03875,7
00036.jpg,0.8459558823529412,0.54625,0.01838235294117647,0.0325,5
00037.jpg,0.49926470588235294,0.671875,0.016176470588235296,0.02625,5
00038.jpg,0.8316176470588236,0.5675,0.016176470588235296,0.025,7
00039.jpg,0.7205882352941176,0.26125,0.061764705882352944,0.105,7
00039.jpg,0.7235294117647059,0.353125,0.045588235294117645,0.07625,5
00040.jpg,0.7977941176470589,0.44375,0.0661764705882353,0.1125,5
00040.jpg,0.7933823529411764,0.321875,0.09117647058823529,0.13875,7
00041.jpg,0.7455882352941177,0.625625,0.025,0.04125,5
00042.jpg,0.7025735294117647,0.42125,0.05808823529411765,0.0925,4
00043.jpg,0.7841911764705882,0.408125,0.04485294117647059,0.07625,7
00043.jpg,0.7863970588235294,0.474375,0.03308823529411765,0.05625,5
00043.jpg,0.09301470588235294,0.5775,0.02426470588235294,0.045,5
00044.jpg,0.5639705882352941,0.5225,0.022058823529411766,0.0375,7
00045.jpg,0.1536764705882353,0.688125,0.045588235294117645,0.11625,5
00046.jpg,0.8128676470588235,0.233125,0.08897058823529412,0.15125,7
00047.jpg,0.4161764705882353,0.59375,0.01911764705882353,0.0325,4
00048.jpg,0.5849264705882353,0.573125,0.022794117647058822,0.03875,5
00048.jpg,0.5830882352941177,0.53,0.03235294117647059,0.0475,7
00048.jpg,0.2650735294117647,0.678125,0.028676470588235293,0.04875,5
00049.jpg,0.7419117647058824,0.516875,0.023529411764705882,0.04125,5
00049.jpg,0.7400735294117647,0.469375,0.03161764705882353,0.05375,7
00050.jpg,0.7033088235294118,0.483125,0.015441176470588236,0.03375,5
00050.jpg,0.7033088235294118,0.444375,0.022794117647058822,0.04125,7
00051.jpg,0.7371323529411765,0.315625,0.05073529411764706,0.08625,7
00052.jpg,0.6261029411764706,0.463125,0.027205882352941177,0.04625,5
00052.jpg,0.6279411764705882,0.3825,0.03676470588235294,0.0625,7
00053.jpg,0.8647058823529412,0.440625,0.029411764705882353,0.04875,6
00053.jpg,0.5753676470588235,0.568125,0.02426470588235294,0.04125,5
00054.jpg,0.8327205882352942,0.568125,0.028676470588235293,0.04625,3
00054.jpg,0.8319852941176471,0.609375,0.021323529411764706,0.03625,2
00054.jpg,0.7253676470588235,0.568125,0.01838235294117647,0.03125,7
00054.jpg,0.3426470588235294,0.6625,0.014705882352941176,0.025,5
00055.jpg,0.5327205882352941,0.5425,0.03308823529411765,0.0525,4
00056.jpg,0.5474264705882353,0.564375,0.022794117647058822,0.03875,2
00057.jpg,0.7448529411764706,0.553125,0.033823529411764704,0.06125,2
00058.jpg,0.5919117647058824,0.518125,0.027941176470588237,0.05125,7
00059.jpg,0.6055147058823529,0.538125,0.04485294117647059,0.07625,7
00060.jpg,0.2275735294117647,0.651875,0.019852941176470587,0.03375,5
00060.jpg,0.6106617647058824,0.565625,0.016911764705882352,0.02875,2
00061.jpg,0.9224264705882353,0.454375,0.04485294117647059,0.07625,2
00062.jpg,0.6154411764705883,0.600625,0.016176470588235296,0.02875,7
00063.jpg,0.6073529411764705,0.6375,0.016176470588235296,0.0275,6
00064.jpg,0.5860294117647059,0.573125,0.016176470588235296,0.02875,2
00065.jpg,0.7334558823529411,0.5025,0.03602941176470588,0.0625,6
00066.jpg,0.4363970588235294,0.63625,0.03602941176470588,0.065,5
00067.jpg,0.7088235294117647,0.5625,0.022058823529411766,0.0375,6
00068.jpg,0.6327205882352941,0.585625,0.016911764705882352,0.02625,7
00069.jpg,0.6084558823529411,0.586875,0.015441176470588236,0.02625,2
00070.jpg,0.725,0.420625,0.058823529411764705,0.09125,4
00071.jpg,0.5941176470588235,0.56875,0.029411764705882353,0.045,4
00071.jpg,0.5941176470588235,0.61,0.020588235294117647,0.035,2
00071.jpg,0.59375,0.645,0.019852941176470587,0.0325,6
00072.jpg,0.6227941176470588,0.58375,0.016176470588235296,0.0275,2
00073.jpg,0.5422794117647058,0.555,0.021323529411764706,0.0325,4
00073.jpg,0.5422794117647058,0.58375,0.015441176470588236,0.025,2
00073.jpg,0.5426470588235294,0.608125,0.016176470588235296,0.02625,6
00073.jpg,0.3238970588235294,0.551875,0.022794117647058822,0.03375,4
00073.jpg,0.32426470588235295,0.58,0.016176470588235296,0.0275,2
00073.jpg,0.325,0.60625,0.014705882352941176,0.025,6
00074.jpg,0.29558823529411765,0.685,0.027941176470588237,0.0525,5
00074.jpg,0.3408088235294118,0.533125,0.03602941176470588,0.06375,1
00074.jpg,0.7022058823529411,0.505625,0.03823529411764706,0.06625,1
00075.jpg,0.8481617647058823,0.474375,0.04926470588235294,0.07375,4
00075.jpg,0.8492647058823529,0.540625,0.03529411764705882,0.05875,2
00076.jpg,0.5893382352941177,0.57,0.025735294117647058,0.04,4
00076.jpg,0.5897058823529412,0.60375,0.01911764705882353,0.03,2
00077.jpg,0.7227941176470588,0.4725,0.047058823529411764,0.075,4
00077.jpg,0.7253676470588235,0.539375,0.03602941176470588,0.05875,6
00078.jpg,0.9301470588235294,0.319375,0.07941176470588235,0.12375,4
00078.jpg,0.5959558823529412,0.590625,0.015441176470588236,0.02625,7
00079.jpg,0.5713235294117647,0.5925,0.022058823529411766,0.0375,4
00080.jpg,0.6283088235294118,0.508125,0.0375,0.06375,6
00081.jpg,0.7389705882352942,0.329375,0.057352941176470586,0.08875,7
00081.jpg,0.17720588235294119,0.6375,0.011764705882352941,0.0275,5
00082.jpg,0.2125,0.67,0.061764705882352944,0.11,5
00083.jpg,0.8110294117647059,0.315,0.07205882352941176,0.11,7
00083.jpg,0.8136029411764706,0.415625,0.05220588235294118,0.08875,5
00084.jpg,0.5297794117647059,0.67125,0.019852941176470587,0.035,5
00085.jpg,0.6327205882352941,0.554375,0.021323529411764706,0.03625,2
00086.jpg,0.7172794117647059,0.411875,0.04632352941176471,0.07875,7
00087.jpg,0.6830882352941177,0.565625,0.025,0.04375,7
00087.jpg,0.2375,0.548125,0.025,0.04375,7
00088.jpg,0.7125,0.59625,0.01911764705882353,0.0325,6
00088.jpg,0.3110294117647059,0.59625,0.01911764705882353,0.0325,6
00088.jpg,0.31176470588235294,0.565,0.01764705882352941,0.03,2
00088.jpg,0.7121323529411765,0.565,0.01838235294117647,0.03,2
00089.jpg,0.7643382352941176,0.56625,0.021323529411764706,0.0375,2
00089.jpg,0.47573529411764703,0.575625,0.01911764705882353,0.03375,2
00090.jpg,0.7253676470588235,0.5575,0.030147058823529412,0.045,7
00091.jpg,0.65,0.57125,0.022058823529411766,0.035,7
00091.jpg,0.7911764705882353,0.494375,0.029411764705882353,0.04625,7
00091.jpg,0.39044117647058824,0.5025,0.03235294117647059,0.05,7
00092.jpg,0.5356617647058823,0.56375,0.015441176470588236,0.0275,7
00092.jpg,0.31875,0.540625,0.019852941176470587,0.03375,7
00092.jpg,0.31875,0.574375,0.015441176470588236,0.02625,5
00093.jpg,0.26580882352941176,0.520625,0.025735294117647058,0.04875,2
00093.jpg,0.8069852941176471,0.455,0.03161764705882353,0.0625,2
00094.jpg,0.7136029411764706,0.493125,0.03602941176470588,0.06125,6
00094.jpg,0.11102941176470588,0.4425,0.05588235294117647,0.095,6
00095.jpg,0.5209558823529412,0.58875,0.015441176470588236,0.025,2
00095.jpg,0.5213235294117647,0.56125,0.020588235294117647,0.03,4
00096.jpg,0.5283088235294118,0.519375,0.028676470588235293,0.04875,7
00096.jpg,0.8514705882352941,0.54875,0.026470588235294117,0.0475,7
00097.jpg,0.8430147058823529,0.4475,0.03161764705882353,0.05,7
00097.jpg,0.2286764705882353,0.435,0.033823529411764704,0.05,7
00097.jpg,0.1264705882352941,0.590625,0.03529411764705882,0.06625,5
00098.jpg,0.9198529411764705,0.354375,0.0661764705882353,0.09875,7
00098.jpg,0.46397058823529413,0.399375,0.054411764705882354,0.08375,7
00099.jpg,0.6849264705882353,0.6425,0.03161764705882353,0.0475,4
00100.jpg,0.3176470588235294,0.655,0.027941176470588237,0.0425,4
00100.jpg,0.6488970588235294,0.653125,0.028676470588235293,0.04375,4
00101.jpg,0.6345588235294117,0.541875,0.041176470588235294,0.06875,2
00102.jpg,0.7069852941176471,0.424375,0.04191176470588235,0.06375,7
00102.jpg,0.7091911764705883,0.493125,0.028676470588235293,0.05125,5
00103.jpg,0.6415441176470589,0.516875,0.025735294117647058,0.04375,5
00103.jpg,0.6411764705882353,0.46625,0.03676470588235294,0.06,7
00104.jpg,0.5790441176470589,0.600625,0.030147058823529412,0.04625,4
00104.jpg,0.5238970588235294,0.595625,0.025735294117647058,0.03875,7
00105.jpg,0.20551470588235293,0.57625,0.03455882352941177,0.0575,4
00105.jpg,0.7286764705882353,0.51125,0.04852941176470588,0.0775,4
00106.jpg,0.69375,0.5075,0.06102941176470588,0.0925,4
00107.jpg,0.37720588235294117,0.63875,0.039705882352941174,0.065,4
00107.jpg,0.37463235294117647,0.695,0.028676470588235293,0.05,2
00109.jpg,0.7389705882352942,0.623125,0.022058823529411766,0.03625,2
00110.jpg,0.6922794117647059,0.62625,0.01838235294117647,0.03,6
00111.jpg,0.8139705882352941,0.60125,0.023529411764705882,0.04,2
00111.jpg,0.2691176470588235,0.64875,0.023529411764705882,0.04,2
00112.jpg,0.28125,0.613125,0.02426470588235294,0.04375,2
00112.jpg,0.8863970588235294,0.618125,0.028676470588235293,0.04875,2
00113.jpg,0.28308823529411764,0.558125,0.05,0.08375,6
00114.jpg,0.8823529411764706,0.565625,0.045588235294117645,0.07875,2
00115.jpg,0.6617647058823529,0.334375,0.07352941176470588,0.12375,1
00115.jpg,0.25036764705882353,0.6675,0.015441176470588236,0.0275,5
00116.jpg,0.8139705882352941,0.35375,0.04264705882352941,0.0725,5
00116.jpg,0.2878676470588235,0.609375,0.0125,0.03625,7
00117.jpg,0.08455882352941177,0.556875,0.023529411764705882,0.05125,7
00117.jpg,0.34338235294117647,0.66125,0.04264705882352941,0.0725,5
00118.jpg,0.1889705882352941,0.668125,0.041176470588235294,0.07375,5
00119.jpg,0.6323529411764706,0.605,0.01911764705882353,0.03,4
00119.jpg,0.8095588235294118,0.515,0.027941176470588237,0.0475,7
00120.jpg,0.08161764705882353,0.3675,0.07794117647058824,0.1275,2
00121.jpg,0.10147058823529412,0.4525,0.06911764705882353,0.135,2
00122.jpg,0.37536764705882353,0.63375,0.015441176470588236,0.0275,2
00122.jpg,0.6569852941176471,0.63625,0.015441176470588236,0.0275,2
00123.jpg,0.39301470588235293,0.635,0.022794117647058822,0.04,2
00123.jpg,0.8213235294117647,0.624375,0.023529411764705882,0.04125,2
00124.jpg,0.4007352941176471,0.6175,0.01911764705882353,0.0325,2
00124.jpg,0.7272058823529411,0.60375,0.01911764705882353,0.0325,2
00125.jpg,0.78125,0.44625,0.06397058823529411,0.11,2
00126.jpg,0.6279411764705882,0.48625,0.020588235294117647,0.0375,2
00126.jpg,0.29044117647058826,0.475625,0.023529411764705882,0.03875,2
00127.jpg,0.1150735294117647,0.505,0.027205882352941177,0.0475,2
00127.jpg,0.7555147058823529,0.498125,0.027205882352941177,0.04625,2
00128.jpg,0.8555147058823529,0.5175,0.02426470588235294,0.0425,7
00129.jpg,0.7242647058823529,0.503125,0.033823529411764704,0.05875,6
00129.jpg,0.6511029411764706,0.52375,0.028676470588235293,0.05,4
00130.jpg,0.1636029411764706,0.549375,0.019852941176470587,0.03375,2
00130.jpg,0.4511029411764706,0.554375,0.01838235294117647,0.03125,2
00130.jpg,0.24375,0.56625,0.019852941176470587,0.035,4
00131.jpg,0.7514705882352941,0.553125,0.01764705882352941,0.03125,6
00131.jpg,0.35808823529411765,0.5025,0.01911764705882353,0.0325,2
00132.jpg,0.2599264705882353,0.426875,0.05808823529411765,0.08875,4
00133.jpg,0.625,0.525,0.016176470588235296,0.03,7
00133.jpg,0.6246323529411765,0.55125,0.0125,0.0225,5
00133.jpg,0.3775735294117647,0.529375,0.0125,0.02125,5
00134.jpg,0.7650735294117647,0.415,0.04779411764705882,0.0825,2
00135.jpg,0.5496323529411765,0.40875,0.04338235294117647,0.0725,2
00136.jpg,0.6150735294117647,0.52375,0.030147058823529412,0.045,4
00137.jpg,0.6308823529411764,0.4425,0.05,0.075,4
00138.jpg,0.14411764705882352,0.279375,0.057352941176470586,0.11125,6
00138.jpg,0.9698529411764706,0.519375,0.025,0.04125,6
00140.jpg,0.19191176470588237,0.608125,0.020588235294117647,0.03625,1
00141.jpg,0.64375,0.496875,0.027205882352941177,0.04625,2
00142.jpg,0.606985294117647,0.579375,0.013970588235294118,0.02375,2
00143.jpg,0.2025735294117647,0.276875,0.05073529411764706,0.08625,7
00144.jpg,0.5275735294117647,0.568125,0.013970588235294118,0.02375,2
00146.jpg,0.9308823529411765,0.23,0.08970588235294118,0.155,7
00146.jpg,0.5290441176470588,0.51875,0.01838235294117647,0.0275,4
00146.jpg,0.5294117647058824,0.545,0.013235294117647059,0.0225,2
00147.jpg,0.5639705882352941,0.544375,0.025,0.04125,4
00148.jpg,0.6672794117647058,0.480625,0.05220588235294118,0.07875,4
00149.jpg,0.8647058823529412,0.396875,0.0661764705882353,0.10875,2
00149.jpg,0.8606617647058824,0.269375,0.08897058823529412,0.14375,7
00149.jpg,0.525,0.59,0.016176470588235296,0.0275,7
00150.jpg,0.6209558823529412,0.456875,0.030147058823529412,0.05125,2
00151.jpg,0.5948529411764706,0.483125,0.022058823529411766,0.03625,2
00152.jpg,0.45294117647058824,0.544375,0.016176470588235296,0.02875,7
00153.jpg,0.23713235294117646,0.530625,0.022794117647058822,0.03875,5
00154.jpg,0.518014705882353,0.52875,0.01838235294117647,0.0325,5
00155.jpg,0.32830882352941176,0.510625,0.03161764705882353,0.05625,5
00156.jpg,0.6128676470588236,0.503125,0.021323529411764706,0.03625,6
00157.jpg,0.20551470588235293,0.551875,0.025735294117647058,0.04625,6
00157.jpg,0.6658088235294117,0.515,0.030147058823529412,0.05,6
00157.jpg,0.48566176470588235,0.644375,0.015441176470588236,0.02625,5
00158.jpg,0.6764705882352942,0.53375,0.01911764705882353,0.0325,7
00159.jpg,0.7371323529411765,0.593125,0.04191176470588235,0.07875,5
00159.jpg,0.5341911764705882,0.611875,0.019852941176470587,0.03375,5
00159.jpg,0.07463235294117647,0.610625,0.022794117647058822,0.03875,5
00159.jpg,0.6643382352941176,0.606875,0.019852941176470587,0.04875,5
00160.jpg,0.46433823529411766,0.51,0.03161764705882353,0.05,4
00161.jpg,0.5338235294117647,0.566875,0.013235294117647059,0.02125,5
00162.jpg,0.1860294117647059,0.54875,0.013235294117647059,0.0225,7
00162.jpg,0.53125,0.553125,0.013970588235294118,0.02375,7
00162.jpg,0.40661764705882353,0.56625,0.013235294117647059,0.0225,7
00163.jpg,0.5801470588235295,0.63625,0.052941176470588235,0.09,5
00164.jpg,0.6588235294117647,0.494375,0.03235294117647059,0.05125,4
00165.jpg,0.28713235294117645,0.526875,0.0125,0.02375,2
00165.jpg,0.5272058823529412,0.395,0.041176470588235294,0.06,4
00166.jpg,0.6110294117647059,0.49875,0.025,0.0425,2
00167.jpg,0.2797794117647059,0.571875,0.016911764705882352,0.02875,2
00167.jpg,0.54375,0.555,0.015441176470588236,0.0275,2
00168.jpg,0.5191176470588236,0.538125,0.01911764705882353,0.02875,4
00169.jpg,0.8459558823529412,0.268125,0.09044117647058823,0.15375,2
00170.jpg,0.6823529411764706,0.425,0.023529411764705882,0.045,2
00171.jpg,0.6669117647058823,0.45,0.03676470588235294,0.0625,2
00171.jpg,0.6672794117647058,0.51125,0.03602941176470588,0.06,6
00172.jpg,0.5338235294117647,0.60375,0.020588235294117647,0.03,4
00172.jpg,0.5349264705882353,0.534375,0.013970588235294118,0.02375,2
00173.jpg,0.8352941176470589,0.38,0.03676470588235294,0.0625,2
00174.jpg,0.5408088235294117,0.535625,0.025735294117647058,0.03875,4
00174.jpg,0.5404411764705882,0.56875,0.01764705882352941,0.03,2
00174.jpg,0.6106617647058824,0.41625,0.04338235294117647,0.0775,7
00175.jpg,0.6753676470588236,0.460625,0.0375,0.06875,6
00176.jpg,0.6341911764705882,0.53375,0.01838235294117647,0.0325,2
00177.jpg,0.21470588235294116,0.54625,0.030882352941176472,0.0525,1
00177.jpg,0.5628676470588235,0.553125,0.028676470588235293,0.04875,1
00177.jpg,0.37536764705882353,0.574375,0.0125,0.02125,5
00177.jpg,0.9481617647058823,0.524375,0.027205882352941177,0.04375,7
00178.jpg,0.5426470588235294,0.5825,0.014705882352941176,0.025,2
00179.jpg,0.5121323529411764,0.538125,0.015441176470588236,0.02375,7
00180.jpg,0.725,0.503125,0.026470588235294117,0.04625,2
00181.jpg,0.6051470588235294,0.41125,0.04411764705882353,0.075,2
00182.jpg,0.49301470588235297,0.533125,0.021323529411764706,0.03625,2
00182.jpg,0.49411764705882355,0.499375,0.020588235294117647,0.03625,7
00183.jpg,0.5779411764705882,0.484375,0.029411764705882353,0.04625,4
00184.jpg,0.6029411764705882,0.379375,0.04411764705882353,0.07625,2
00185.jpg,0.7511029411764706,0.254375,0.08014705882352942,0.13375,2
00186.jpg,0.45,0.580625,0.013235294117647059,0.02375,2
00186.jpg,0.24632352941176472,0.5475,0.014705882352941176,0.025,2
00186.jpg,0.4511029411764706,0.555625,0.016911764705882352,0.02875,7
00187.jpg,0.5088235294117647,0.5275,0.025,0.0425,2
00187.jpg,0.13051470588235295,0.513125,0.02426470588235294,0.04375,2
00188.jpg,0.5356617647058823,0.500625,0.03455882352941177,0.05375,4
00189.jpg,0.6507352941176471,0.458125,0.047058823529411764,0.06875,4
00190.jpg,0.49963235294117647,0.513125,0.013970588235294118,0.02625,5
00191.jpg,0.5224264705882353,0.528125,0.025735294117647058,0.04125,4
00192.jpg,0.37058823529411766,0.531875,0.01764705882352941,0.02875,7
00192.jpg,0.23823529411764705,0.563125,0.014705882352941176,0.02625,2
00192.jpg,0.5147058823529411,0.375625,0.05588235294117647,0.09625,7
00193.jpg,0.5738970588235294,0.346875,0.07867647058823529,0.13375,1
00194.jpg,0.5533088235294118,0.421875,0.05073529411764706,0.07875,4
00195.jpg,0.8091911764705882,0.264375,0.08897058823529412,0.14125,4
00195.jpg,0.5897058823529412,0.5175,0.026470588235294117,0.04,4
00196.jpg,0.55625,0.42875,0.04485294117647059,0.0675,7
00196.jpg,0.5558823529411765,0.49125,0.03235294117647059,0.0575,5
00196.jpg,0.40147058823529413,0.604375,0.01764705882352941,0.03125,5
00197.jpg,0.6702205882352941,0.399375,0.06544117647058824,0.10375,4
00198.jpg,0.5073529411764706,0.55875,0.013235294117647059,0.0225,5
00198.jpg,0.5073529411764706,0.529375,0.01764705882352941,0.02875,1
00199.jpg,0.6279411764705882,0.435,0.041176470588235294,0.065,4
00200.jpg,0.6452205882352942,0.406875,0.05514705882352941,0.09625,1
00200.jpg,0.6433823529411765,0.4875,0.03823529411764706,0.065,5
00200.jpg,0.48455882352941176,0.526875,0.016176470588235296,0.02875,7
00200.jpg,0.19779411764705881,0.519375,0.01764705882352941,0.03125,7
00201.jpg,0.5786764705882353,0.468125,0.03676470588235294,0.05625,7
00202.jpg,0.49963235294117647,0.4275,0.03308823529411765,0.0575,1
00202.jpg,0.058823529411764705,0.42375,0.03529411764705882,0.06,1
00203.jpg,0.5669117647058823,0.484375,0.01911764705882353,0.03125,2
00204.jpg,0.663235294117647,0.245625,0.06470588235294118,0.11375,2
00204.jpg,0.55625,0.36,0.03897058823529412,0.07,5
00205.jpg,0.9294117647058824,0.488125,0.09117647058823529,0.14625,4
00206.jpg,0.07205882352941176,0.176875,0.054411764705882354,0.09125,5
00206.jpg,0.8761029411764706,0.28625,0.04779411764705882,0.08,5
00206.jpg,0.6154411764705883,0.6025,0.014705882352941176,0.0275,5
00206.jpg,0.08051470588235295,0.069375,0.08014705882352942,0.11875,7
00206.jpg,0.8746323529411765,0.19625,0.06691176470588235,0.0975,7
00207.jpg,0.6661764705882353,0.431875,0.052941176470588235,0.08125,4
00208.jpg,0.5036764705882353,0.34875,0.06911764705882353,0.1,4
00209.jpg,0.8382352941176471,0.396875,0.04411764705882353,0.07625,5
00209.jpg,0.8386029411764706,0.310625,0.06397058823529411,0.09625,7
00210.jpg,0.7555147058823529,0.538125,0.015441176470588236,0.03125,5
00210.jpg,0.7551470588235294,0.501875,0.023529411764705882,0.04125,7
00211.jpg,0.5044117647058823,0.534375,0.027941176470588237,0.04375,4
00212.jpg,0.2235294117647059,0.548125,0.016176470588235296,0.02875,5
00212.jpg,0.5404411764705882,0.493125,0.020588235294117647,0.03375,7
00212.jpg,0.5654411764705882,0.52,0.01911764705882353,0.035,5
00214.jpg,0.9117647058823529,0.22875,0.08088235294117647,0.1325,1
00214.jpg,0.9198529411764705,0.345625,0.054411764705882354,0.08875,5
00215.jpg,0.5838235294117647,0.6125,0.014705882352941176,0.025,5
00216.jpg,0.2386029411764706,0.568125,0.01838235294117647,0.03125,2
00216.jpg,0.6606617647058823,0.57375,0.01838235294117647,0.0325,2
00217.jpg,0.7360294117647059,0.371875,0.04411764705882353,0.07625,2
00218.jpg,0.6011029411764706,0.558125,0.013970588235294118,0.02375,5
00219.jpg,0.8216911764705882,0.38125,0.05514705882352941,0.0875,7
00219.jpg,0.8209558823529411,0.46625,0.04044117647058824,0.07,5
00220.jpg,0.84375,0.381875,0.030147058823529412,0.05125,2
00221.jpg,0.7463235294117647,0.55625,0.039705882352941174,0.0625,4
00222.jpg,0.7378676470588236,0.465,0.027205882352941177,0.045,2
00223.jpg,0.6154411764705883,0.4425,0.030882352941176472,0.05,2
00224.jpg,0.7191176470588235,0.29125,0.06764705882352941,0.1125,4
00224.jpg,0.6985294117647058,0.385625,0.039705882352941174,0.08125,2
00224.jpg,0.7422794117647059,0.3725,0.04779411764705882,0.0875,6
00225.jpg,0.6544117647058824,0.37625,0.05,0.0825,2
00226.jpg,0.8720588235294118,0.32125,0.05,0.0825,2
00227.jpg,0.9316176470588236,0.3675,0.057352941176470586,0.0875,4
00228.jpg,0.7113970588235294,0.406875,0.04485294117647059,0.07625,2
00229.jpg,0.9610294117647059,0.45125,0.03676470588235294,0.055,4
00229.jpg,0.9477941176470588,0.500625,0.023529411764705882,0.04125,2
00229.jpg,0.9727941176470588,0.4975,0.026470588235294117,0.04,6
00230.jpg,0.7264705882352941,0.515,0.020588235294117647,0.035,2
00230.jpg,0.7261029411764706,0.555625,0.028676470588235293,0.04625,4
00231.jpg,0.85625,0.475625,0.027205882352941177,0.04625,2
00232.jpg,0.44338235294117645,0.636875,0.020588235294117647,0.03625,5
00232.jpg,0.6536764705882353,0.49875,0.030882352941176472,0.05,7
00232.jpg,0.23419117647058824,0.549375,0.03161764705882353,0.04875,7
00233.jpg,0.2511029411764706,0.62625,0.02426470588235294,0.04,5
00234.jpg,0.7963235294117647,0.383125,0.047058823529411764,0.07875,2
00236.jpg,0.8382352941176471,0.4225,0.08676470588235294,0.16,1
00237.jpg,0.6161764705882353,0.47125,0.023529411764705882,0.04,1
00237.jpg,0.22536764705882353,0.506875,0.02426470588235294,0.04125,1
00238.jpg,0.6334558823529411,0.521875,0.028676470588235293,0.04375,4
00238.jpg,0.6345588235294117,0.57125,0.020588235294117647,0.035,2
00239.jpg,0.5889705882352941,0.529375,0.01911764705882353,0.03125,4
00239.jpg,0.5897058823529412,0.560625,0.014705882352941176,0.02375,2
00239.jpg,0.6183823529411765,0.533125,0.020588235294117647,0.03625,7
00240.jpg,0.6345588235294117,0.475,0.023529411764705882,0.04,2
00241.jpg,0.6316176470588235,0.52625,0.030882352941176472,0.0525,2
00242.jpg,0.6316176470588235,0.500625,0.016176470588235296,0.03125,6
00242.jpg,0.9180147058823529,0.395625,0.07867647058823529,0.12375,7
00243.jpg,0.6286764705882353,0.573125,0.01764705882352941,0.02875,2
00244.jpg,0.37536764705882353,0.511875,0.028676470588235293,0.04875,6
00244.jpg,0.9264705882352942,0.464375,0.03235294117647059,0.05625,6
